id,text,agency,author,url,date
33900,Задержанным в Германии «Ночным волкам» разрешили продолжить движение,РБК, Владислав Гордеев ,http://top.rbc.ru/politics/04/05/2015/5546c0be9a7947855e2f0c07,2015-05-04
33901,Республиканец Карсон будет баллотироваться в президенты США,РИА Новости,,http://ria.ru/world/20150504/1062431895.html,2015-05-04
33902,В борьбу за пост президента США вступил нейрохирург Бен Карсон,Российская газета,,http://rg.ru/2015/05/04/karson-anons.html,2015-05-04
33903,КНДР на Параде Победы в Москве будет представлять глава парламента,Российская газета,,http://rg.ru/2015/05/04/kndr-anons.html,2015-05-04
33904,Северную Корею на торжествах в Москве представит глава парламента,Лента.ру,,http://lenta.ru/news/2015/05/04/dprk/,2015-05-04
33905,Второе за сутки землетрясение произошло в Папуа - Новой Гвинее,РИА Новости,,http://ria.ru/world/20150504/1062433519.html,2015-05-04
33906,В Папуа - Новой Гвинее произошло второе за сутки землетрясение,Российская газета,,http://rg.ru/2015/05/04/papua1-anons.html,2015-05-04
33907,Двое обстреляли выставку карикатур на пророка Мохаммеда в США,РИА Новости,,http://ria.ru/world/20150504/1062436781.html,2015-05-04
33908,В США возле выставки карикатур на пророка Мухаммеда произошла стрельба,Лента.ру,,http://lenta.ru/news/2015/05/04/shooting/,2015-05-04
33909,"Землетрясение магнитудой 5,6 произошло в Новой Зеландии",РИА Новости,,http://ria.ru/world/20150504/1062440383.html,2015-05-04
33910,"В Новой Зеландии произошло землетрясение магнитудой 6,1",Российская газета,,http://rg.ru/2015/05/04/newzeland-anons.html,2015-05-04
33911,"Землетрясение магнитудой 4,4 произошло в японской префектуре Ибараки",РИА Новости,,http://ria.ru/world/20150503/1062315403.html,2015-05-03
33913,В посольство Индонезии в Австралии прислали конверт с белым порошком,Лента.ру,,http://lenta.ru/news/2015/05/04/embassy/,2015-05-04
33914,Пакет с белым порошком найден в посольстве Индонезии в Канберре,РИА Новости,,http://ria.ru/world/20150504/1062449117.html,2015-05-04
33915,Президент Вьетнама подтвердил участие в Параде Победы в Москве,Лента.ру,,http://lenta.ru/news/2015/05/04/president/,2015-05-04
33916,Президент Польши: парад Победы в Москве несет угрозу миру,РИА Новости,,http://ria.ru/victory70/20150503/1062378114.html,2015-05-03
33917,Пушилин: встреча контактной группы по Украине состоится 6 мая,РИА Новости,,http://ria.ru/world/20150504/1062472590.html,2015-05-04
33918,ДНР сообщила о встрече контактной группы в Минске 6 мая,РБК,,http://top.rbc.ru/politics/04/05/2015/55472b6b9a794720d19f52e5,2015-05-04
33919,Пушилин: власти ДНР настаивают на скорейшей встрече Контактной группы,РИА Новости,,http://ria.ru/world/20150503/1062331599.html,2015-05-03
33920,Игрок сборной Уэльса по регби умер от сердечного приступа,Лента.ру,,http://lenta.ru/news/2015/05/04/rugby/,2015-05-04
33921,ДНР: Контактная группа по Украине соберется 6 мая,Российская газета,,http://rg.ru/2015/05/04/vstrecha-anons.html,2015-05-04
33922,В ДНР и ЛНР анонсировали встречу Контактной группы в Минске,Лента.ру,,http://lenta.ru/news/2015/05/04/6may/,2015-05-04
33923,"Источник: лидеры ЕС обсудят план по противодействию ""пропаганде РФ""",РИА Новости,,http://ria.ru/world/20150504/1062476323.html,2015-05-04
33924,Пургин: Напряжение в Широкино создается силовиками искусственно,Российская газета,Алексей Чуриков,http://rg.ru/2015/05/04/purgin-site-anons.html,2015-05-04
33926,Трое стрелявших в милиционеров в Киеве задержаны,Российская газета,Алексей Чуриков,http://rg.ru/2015/05/04/zaderganie-site-anons.html,2015-05-04
33927,Милиционеры погибли в Киеве при задержании подозреваемых в краже $38,РИА Новости,,http://ria.ru/world/20150504/1062448703.html,2015-05-04
